"","X","species","SVL","count","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus","hab.cat"
"414",414,"Centrolene condor",27.5921156228008,NA,2,0.0292295899999999,9.50453877449036e-05,-4.04022370005026,-2.81414175165817,"DD","ANURA","CENTROLENIDAE","Centrolene","highlow"
"415",415,"Centrolene daidaleum",23.8014769076509,NA,3,2.73266743799996,314.001915861975,6.85372534266897,4.08619414262474,"VU","ANURA","CENTROLENIDAE","Centrolene","highlow"
"416",416,"Centrolene guanacarum",21.4967160711344,NA,NA,0.077043199000002,0,1.55727373851463,2.15968025999144,"DD","ANURA","CENTROLENIDAE","Centrolene","highlow"
"417",417,"Centrolene huilense",25.2983943179064,NA,NA,0.0267137710000043,0,1.51479429520667,1.27391118256375,"DD","ANURA","CENTROLENIDAE","Centrolene","highlow"
"418",418,"Centrolene hybrida",21.2741812174162,NA,3,3.91647470599997,556.090372380825,2.78429921622134,1.20672470366582,"LC","ANURA","CENTROLENIDAE","Centrolene","highlow"
"419",419,"Centrolene notostictum",21.9670701910416,NA,3,3.28286342600001,351.80721965827,7.32439304873347,5.09759939109907,"LC","ANURA","CENTROLENIDAE","Centrolene","highlow"
"420",420,"Centrolene petrophilum",28.4678070134902,NA,3,0.449976952000043,111.323871569766,4.63671670433134,5.90830457109958,"EN","ANURA","CENTROLENIDAE","Centrolene","highlow"
"421",421,"Centrolene quindianum",25.0107011987315,NA,4,0.433437513000001,111.323871569685,4.24070351212951,3.54127030679956,"VU","ANURA","CENTROLENIDAE","Centrolene","highlow"
"422",422,"Centrolene robledoi",23.390158835575,NA,3,3.68518354499997,351.871155717805,6.3683428557433,3.15189928933978,"LC","ANURA","CENTROLENIDAE","Centrolene","highlow"
"423",423,"Centrolene sabini",30.0010991544835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",424,"Centrolene sanchezi",19.8096983748768,NA,1,0.086247338000021,0,1.13756090197712,1.56243269270286,"DD","ANURA","CENTROLENIDAE","Centrolene","highlow"
"425",425,"Centrolene savagei",22.4076551763294,NA,3,2.130587574,400.989281213094,3.7681990076481,3.43269806053489,"VU","ANURA","CENTROLENIDAE","Centrolene","highlow"
"426",426,"Centrolene solitaria",19.3079568715859,NA,1,0.0396858029999976,0,0.890553179178387,1.70028507489711,"DD","ANURA","CENTROLENIDAE","Centrolene","highlow"
"427",427,"Ceratophrys cornuta",120.00168871135,20,1,23.175418394,3210.05070917973,2.0892292386146,-16.5036079247855,"LC","ANURA","CERATOPHRYIDAE","Ceratophrys","low"
"428",428,"Ceratophrys ornata",101.281269103433,NA,1,8.835811046,1335.99165512338,-36.4981878637241,-40.2081496071815,"NT","ANURA","CERATOPHRYIDAE","Ceratophrys","low"
"429",429,"Ceuthomantis cavernibardus",30.0099937044224,NA,3,0.0859521069999687,9.50453877449036e-05,1.27686035946012,1.19400639925152,"DD","ANURA","CEUTHOMANTIDAE","Ceuthomantis",NA
"430",430,"Ceuthomantis smaragdinus",19.7989570812415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",431,"Charadrahyla taeniopus",69.9935011567827,NA,3,1.90931495299998,305.513467844278,19.6106615048708,19.3889473645017,"VU","ANURA","HYLIDAE","Charadrahyla","highlow"
"432",432,"Chiasmocleis albopunctata",37.9938317914167,NA,3,17.400569619,2346.42134313872,-17.1499911487422,-24.6006899680383,"LC","ANURA","MICROHYLIDAE","Chiasmocleis","low"
"433",433,"Chiasmocleis avilapiresae",32.3012072061002,21,3,10.577850136,2118.6523930378,-6.03727365683048,-12.7037148214504,"LC","ANURA","MICROHYLIDAE","Chiasmocleis","highlow"
"434",434,"Chiasmocleis devriesi",42.1984401646489,NA,1,0.0561919539999849,9.50453877449036e-05,-2.6332252552857,-3.16672536822036,"DD","ANURA","MICROHYLIDAE","Chiasmocleis",NA
"435",435,"Chiasmocleis shudikarensis",27.999920609612,NA,3,15.347479892,2882.41085938646,-3.76507034589544,-9.0560713728331,"LC","ANURA","MICROHYLIDAE","Chiasmocleis","low"
"436",436,"Chioglossa lusitanica",45.5117606749106,NA,3,4.20400000000001,509.699707561348,42.0112583576161,39.7695382895507,"VU","CAUDATA","SALAMANDRIDAE","Chioglossa","highlow"
"437",437,"Chiromantis petersii",46.0089601790067,3,3,12.983313899,1642.5285694228,-2.91559531371466,-9.39506729329005,"LC","ANURA","RHACOPHORIDAE","Chiromantis","low"
"438",438,"Chiromantis rufescens",50.9942658630386,64,3,14.763362463,5196.30355448214,3.35927598569257,-5.02416439173743,"LC","ANURA","RHACOPHORIDAE","Chiromantis","low"
"439",439,"Chiromantis vittatus",31.9998475852516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",440,"Chiromantis xerampelina",89.9915455253236,NA,3,28.380190042,3397.44259087551,-15.7671619783188,-29.3579412372597,"LC","ANURA","RHACOPHORIDAE","Chiromantis","low"
"441",441,"Chlorolius koehleri",26.4906487723812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",442,"Chrysobatrachus cupreonitens",26.0026259117248,NA,3,0.260077816999967,9.50453877449036e-05,-3.44802903416651,-2.99815901745111,"EN","ANURA","HYPEROLIIDAE","Chrysobatrachus","highlow"
"443",443,"Churamiti maridadi",53.0025261687394,NA,NA,0.0924901029999887,0.000134414476389852,-5.92869359169155,-5.47617289640009,"CR","ANURA","BUFONIDAE","Churamiti",NA
"444",444,"Clinotarsus alticola",56.4096453002002,NA,1,20.86710834,2559.12618247615,21.0029478185132,7.44845324825496,"LC","ANURA","RANIDAE","Clinotarsus","highlow"
"445",445,"Cochranella adenocheira",24.3905936909048,8,NA,0.0319962689999898,0,-14.1275227701937,-12.6401152670197,NA,NA,NA,NA,NA
"446",446,"Cochranella euknemos",25.9785700243525,NA,2,5.07543866600003,1043.51425468674,7.41782713713544,5.00423787474632,"LC","ANURA","CENTROLENIDAE","Cochranella","highlow"
"447",447,"Cochranella granulosa",27.6806730081001,3,3,8.13632993900001,1188.43443656084,9.68779956317866,7.56951074002311,"LC","ANURA","CENTROLENIDAE","Cochranella","highlow"
"448",448,"Cochranella litoralis",19.3942228906322,NA,NA,1.05655335799997,157.407755298431,1.61407355810587,1.1417740640603,"DD","ANURA","CENTROLENIDAE","Cochranella","highlow"
"449",449,"Cochranella mache",25.5067232481297,NA,1,0.391969700999994,157.431732304548,-0.0337524228313186,0.662471436131746,"EN","ANURA","CENTROLENIDAE","Cochranella","highlow"
"450",450,"Cochranella nola",22.9997844753601,NA,3,1.67390384100003,239.751168612949,-18.7721848170571,-18.518808672186,"NT","ANURA","CENTROLENIDAE","Cochranella","highlow"
"451",451,"Cochranella phryxa",26.4910357683245,NA,1,0.0611156560000268,0,-14.909587232247,-15.7522176378407,"DD","ANURA","CENTROLENIDAE","Cochranella","high"
"452",452,"Cochranella ramirezi",27.0050864173472,NA,1,0.972837829000014,156.929494272007,6.29297347864652,6.67956702755764,"DD","ANURA","CENTROLENIDAE","Cochranella","highlow"
"453",453,"Cochranella ritae",18.9973618667899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",454,"Cochranella xanthocheridia",23.59673582091,NA,3,1.93463402899999,222.647743139366,6.64691265140261,4.20374147746712,"VU","ANURA","CENTROLENIDAE","Cochranella","highlow"
"455",455,"Colostethus agilis",26.0047482572496,NA,3,2.380378764,351.967331236494,3.30928800622001,3.40269022738561,"NT","ANURA","DENDROBATIDAE","Colostethus","highlow"
"456",456,"Colostethus argyrogaster",20.9717716183886,NA,NA,2.116654305,314.264747851814,-6.23199787244201,-6.93114941092208,"LC","ANURA","DENDROBATIDAE","Colostethus","highlow"
"457",457,"Conraua alleni",46.9931584199378,NA,3,5.01400967699999,743.961797863289,6.42023782588913,4.70200632037595,"VU","ANURA","CONRAUIDAE","Conraua","highlow"
"458",458,"Conraua beccarii",131.795452679018,NA,3,9.59643354299999,1160.37569344409,10.3515457781252,5.73913217050955,"LC","ANURA","CONRAUIDAE","Conraua","highlow"
"459",459,"Conraua crassipes",75.9920321131358,NA,3,12.684963633,1446.7857852309,0.95978173216235,-4.87395633626729,"LC","ANURA","CONRAUIDAE","Conraua","highlow"
"460",460,"Conraua derooi",78.9919930552738,NA,3,0.84796714600003,156.929494272007,6.13680583630502,6.99825022425503,"CR","ANURA","CONRAUIDAE","Conraua","highlow"
"461",461,"Conraua goliath",245.000765506616,NA,NA,3.70973102400001,458.957587376035,3.85149475555955,0.709299282599241,"EN","ANURA","CONRAUIDAE","Conraua","highlow"
"462",462,"Conraua robusta",121.990375337969,5,1,1.110886935,157.072716675297,5.94492903744181,3.98989990010858,"VU","ANURA","CONRAUIDAE","Conraua","highlow"
"463",463,"Cophixalus concinnus",20.5043202570779,NA,3,0.0666783280000232,0,-15.9830154050966,-15.28318200849,"CR","ANURA","MICROHYLIDAE","Cophixalus",NA
"464",464,"Cophixalus cupricarenus",27.697138497876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",465,"Cophixalus desticans",15.4990169404028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",466,"Cophixalus hosmeri",14.4967359785596,NA,3,0.253680680000002,111.323871569726,-15.9217107601007,-16.2930399827845,"LC","ANURA","MICROHYLIDAE","Cophixalus",NA
"467",467,"Cophixalus interruptus",17.1959818967059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",468,"Cophixalus iovaorum",15.8087512128334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",469,"Cophixalus kaindiensis",27.3909860537993,NA,3,0.226166099000011,111.323871569685,-8.36053921509727,-7.62039436213672,"DD","ANURA","MICROHYLIDAE","Cophixalus",NA
"470",470,"Cophixalus kethuk",13.4922274730215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",471,"Cophixalus linnaeus",14.6081641496858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",472,"Cophixalus mcdonaldi",20.992245812607,NA,1,0.193476999999973,111.323871569644,-20.4182762514244,-20.3607740883157,"EN","ANURA","MICROHYLIDAE","Cophixalus",NA
"473",473,"Cophixalus melanops",19.7076105625834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,"Cophixalus neglectus",24.4920979579492,NA,NA,0.32576899999998,0,-16.4100897939255,-17.5174582551792,"EN","ANURA","MICROHYLIDAE","Cophixalus",NA
"475",475,"Cophixalus phaeobalius",17.2935287687741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",476,"Cophixalus pipilans",20.3980427147076,NA,3,2.188382117,314.001915861975,-5.59167081842244,-6.7375106398575,"LC","ANURA","MICROHYLIDAE","Cophixalus",NA
"477",477,"Cophixalus saxatilis",32.00754727236,NA,NA,0.172190999999998,0,-15.8096384402064,-15.3134532691725,"VU","ANURA","MICROHYLIDAE","Cophixalus",NA
"478",478,"Cophixalus tomaiodactylus",14.9986195754865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",479,"Cophixalus zweifeli",42.7797771046264,NA,NA,0.693032389000052,154.947465207498,-14.6526870958235,-14.9544818765856,"DD","ANURA","MICROHYLIDAE","Cophixalus",NA
"480",480,"Cophyla berara",24.5084081727499,NA,3,0.115489999999966,9.50453877449036e-05,-14.8415257707238,-14.9374981448986,"EN","ANURA","MICROHYLIDAE","Cophyla",NA
"481",481,"Cophyla occultans",19.9975811339216,NA,3,1.44716272300002,310.220683818139,-13.8848158649001,-14.7637846126966,"VU","ANURA","MICROHYLIDAE","Cophyla",NA
"482",482,"Cophyla phyllodactyla",28.0074851040868,2,3,1.72452832200003,247.662064305331,-13.0257370746844,-13.8653189987876,"LC","ANURA","MICROHYLIDAE","Cophyla",NA
"483",483,"Corythomantis greeningi",76.3913151759841,NA,3,14.176519689,1690.12840901001,-9.21014107788224,-18.10987321252,"LC","ANURA","HYLIDAE","Corythomantis","high"
"484",484,"Craugastor alfredi",45.0054821042158,9,3,2.72065388999999,673.073249957385,17.8198345070044,16.932614288386,"VU","ANURA","CRAUGASTORIDAE","Craugastor",NA
"485",485,"Craugastor augusti",70.4982324100565,NA,4,18.44381543,2629.28061131975,31.2842886510991,15.864233438801,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"486",486,"Craugastor berkenbuschii",92.9976194972033,NA,3,5.20527254200005,697.034156742876,18.8345413145237,16.0542160676792,"NT","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"487",487,"Craugastor brocchi",59.0057606688468,NA,1,1.245315844,340.528338536106,15.9964878210002,14.9661486353539,"VU","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"488",488,"Craugastor chrysozetetes",43.4950925073447,NA,1,0.0673667030000047,0,16.3700436127062,15.0702362634428,"EX","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"489",489,"Craugastor crassidigitus",32.4678272225428,137,3,3.79877230400001,1042.94221920187,8.41769191786936,7.31208760270849,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"490",490,"Craugastor decoratus",59.9925366501603,NA,1,4.41426130899998,543.544729167362,21.9879301768391,17.8215524417348,"VU","ANURA","CRAUGASTORIDAE","Craugastor",NA
"491",491,"Craugastor fitzingeri",52.5009159661597,39,3,12.176479105,1597.09498003612,9.40749287834858,4.18893296388909,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"492",492,"Craugastor megacephalus",48.2984007541556,NA,1,6.56827031200004,950.969922267095,9.74146657318458,8.04833278618753,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"493",493,"Craugastor mexicanus",39.4999532728083,4,3,4.32662960099998,566.534093335108,18.9509849296075,15.4668764658459,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"494",494,"Craugastor milesi",26.8074839329347,NA,3,0.581124864000003,154.598076416561,15.8023429868929,15.7339976325259,"CR","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"495",495,"Craugastor pygmaeus",17.994365245346,3,3,4.55880035299998,1016.84637855027,16.7540358111235,14.9345438868552,"VU","ANURA","CRAUGASTORIDAE","Craugastor",NA
"496",496,"Craugastor ranoides",46.305741068488,NA,1,3.308589837,491.789857122774,8.98862794043547,8.68667999602854,"CR","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"497",497,"Craugastor spatulatus",31.9917837496428,NA,3,1.27779066200003,153.42049024026,18.1671169747899,17.7353898092359,"EN","ANURA","CRAUGASTORIDAE","Craugastor",NA
"498",498,"Craugastor underwoodi",45.1912675925111,NA,4,1.957892716,397.156202201374,10.1119592304375,8.47235324082896,"LC","ANURA","CRAUGASTORIDAE","Craugastor",NA
"499",499,"Craugastor uno",62.4947677496588,NA,1,1.65109504400004,389.306408951281,16.9947128494414,15.3953298704512,"EN","ANURA","CRAUGASTORIDAE","Craugastor",NA
"500",500,"Craugastor vulcani",73.0022640538542,404,NA,0.488778464000006,111.323871569685,17.9778301789228,18.8751866335794,"EN","ANURA","CRAUGASTORIDAE","Craugastor","highlow"
"501",501,"Crinia flindersensis",19.1952643494261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",502,"Crinia riparia",22.3929687849898,NA,1,3.82119800000004,384.131682698038,-32.1695573670577,-32.6614896090515,"LC","ANURA","MYOBATRACHIDAE","Crinia","highlow"
"503",503,"Crinia tinnula",17.0063569033938,NA,NA,9.762892255,1117.46776815139,-29.924745240953,-34.9394515816309,"VU","ANURA","MYOBATRACHIDAE","Crinia","low"
"504",504,"Crossodactylus trachystomus",27.0044142658543,NA,NA,0.443902849999972,104.610065309496,-20.2774147832647,-21.1414072489925,"DD","ANURA","HYLODIDAE","Crossodactylus","highlow"
"505",505,"Cruziohyla calcarifer",70.0058902687952,NA,1,16.031679644,1899.23431785063,7.31787567393051,0.73677688781172,"LC","ANURA","PHYLLOMEDUSIDAE","Cruziohyla","low"
"506",506,"Cryptothylax greshoffii",49.77895737404,NA,3,10.613884803,1702.67775898764,-0.23474903234982,-6.34093470906839,"LC","ANURA","HYPEROLIIDAE","Cryptothylax","highlow"
"507",507,"Cryptothylax minutus",31.7718981461832,NA,NA,0.489720728000009,0,-0.223845076963983,-0.645807897150517,"DD","ANURA","HYPEROLIIDAE","Cryptothylax","highlow"
"508",508,"Ctenophryne aterrima",54.9901327588083,NA,1,11.350614655,1491.87514514138,6.62587034716966,-1.37461918033659,"LC","ANURA","MICROHYLIDAE","Ctenophryne","low"
"509",509,"Ctenophryne geayi",49.3046484154137,14,NA,26.144651075,3474.13848384531,0.913810581844336,-17.6068875598721,"LC","ANURA","MICROHYLIDAE","Ctenophryne","low"
"510",510,"Cycloramphus faustoi",38.6998495943053,NA,1,0.0354611079999927,0,-23.7937757639086,-23.1688798873872,"CR","ANURA","CYCLORAMPHIDAE","Cycloramphus",NA
"511",511,"Cycloramphus granulosus",42.4936561765382,NA,NA,1.192086448,302.603061134542,-22.2693327202193,-23.5323498229682,"DD","ANURA","CYCLORAMPHIDAE","Cycloramphus","highlow"
"512",512,"Cycloramphus ohausi",38.5013664476853,NA,3,0.423183446999985,111.323871569685,-22.2924847493011,-22.312711695116,"DD","ANURA","CYCLORAMPHIDAE","Cycloramphus","highlow"
"513",513,"Dendrobates auratus",33.4582689337106,NA,3,16.101434556,8885.99418780064,9.19966876345026,5.99191880252212,"LC","ANURA","DENDROBATIDAE","Dendrobates","low"
"514",514,"Dendrobates leucomelas",37.2534203886194,NA,3,8.75084974500004,1442.99844145124,6.97675689589421,-1.05112945931032,"LC","ANURA","DENDROBATIDAE","Dendrobates","highlow"
"515",515,"Dendropsophus brevifrons",23.2098472363083,2,1,16.830518096,3137.75564546021,2.06921674604274,-10.5879920602217,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"516",516,"Dendropsophus ebraccatus",36.9949898556434,9,3,20.476723554,2833.24062456559,8.34410367807373,0.418927284665406,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"517",517,"Dendropsophus frosti",24.6923989190487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",518,"Dendropsophus koechlini",25.9934204055369,1,3,18.020638507,2452.47606526653,-9.06553759986121,-19.2310625093058,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"519",519,"Dendropsophus leucophyllata",43.990112714665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",520,"Dendropsophus luddeckei",46.8059295084514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",521,"Dendropsophus marmorata",55.9966550695198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",522,"Dendropsophus melanargyreus",34.9916648672055,NA,1,26.808006885,3076.43674646781,1.40602508184729,-19.8111588533036,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"523",523,"Dendropsophus microcephalus",31.9991819704976,16,3,35.114610813,6106.43922017984,7.58022187573797,-13.5537933467329,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"524",524,"Dendropsophus minutus",25.0038963986002,42,3,45.051674134,5322.77261610017,-7.6070198526055,-33.9565173797309,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"525",525,"Dendropsophus nanus",23.0060211925395,194,4,37.827591988,4275.98543912826,-21.1884404520075,-36.2464661002532,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"526",526,"Dendropsophus parviceps",26.1015823133942,6,1,23.370058375,3046.61079728213,-3.70179497220756,-17.2367595695332,"LC","ANURA","HYLIDAE","Dendropsophus","highlow"
"527",527,"Dendropsophus phlebodes",25.9055473559676,NA,4,6.99432585200003,1195.63592905494,9.67858624417748,5.14655072938651,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"528",528,"Dendropsophus rubicundulus",21.8077144990442,24,4,16.192250894,2485.1580150754,-14.6720215332365,-23.3995993274823,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"529",529,"Dendropsophus sarayacuensis",30.997132224692,NA,2,14.834487365,1806.12907622661,-3.40209279184445,-13.1492380973138,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"530",530,"Dendropsophus werneri",20.874273807602,NA,3,4.53233045900004,632.920996861172,-25.3595230708462,-26.7438978653029,"LC","ANURA","HYLIDAE","Dendropsophus","low"
"531",531,"Dermatonotus muelleri",39.9910271979962,20,3,24.456220491,3631.35742544257,-19.272884859319,-28.341304317303,"LC","ANURA","MICROHYLIDAE","Dermatonotus","low"
"532",532,"Diasporus diastema",24.9978918495914,NA,3,7.021507945,861.547731063938,8.80782286198505,8.21424184666946,"LC","ANURA","ELEUTHERODACTYLIDAE","Diasporus",NA
"533",533,"Didynamipus sjostedti",20.0049208769435,NA,3,2.09925145800003,248.736011094866,4.74849827571966,4.17082582319155,"EN","ANURA","BUFONIDAE","Didynamipus",NA
"534",534,"Discoglossus galganoi",52.0204630652862,NA,3,6.96929999999998,886.365798048606,40.745856511963,37.8023023518547,"LC","ANURA","ALYTIDAE","Discoglossus","highlow"
"535",535,"Discoglossus jeanneae",40.0938535543112,NA,3,7.27510000000001,889.372374560257,37.4041821822212,36.0165326634794,"NT","ANURA","ALYTIDAE","Discoglossus","highlow"
"536",536,"Discoglossus montalentii",60.0003815705888,NA,NA,1.02179999999998,111.323871569685,41.6173653758615,41.4610562480055,"NT","ANURA","ALYTIDAE","Discoglossus","highlow"
"537",537,"Discoglossus pictus",52.1760439238371,NA,3,9.94130000000001,1525.53091060205,37.4864832362669,33.7538176673092,"LC","ANURA","ALYTIDAE","Discoglossus","highlow"
"538",538,"Discoglossus sardus",55.056597024072,NA,1,4.15440000000001,557.728097139442,41.3794447635432,39.6937159699202,"LC","ANURA","ALYTIDAE","Discoglossus","highlow"
"539",539,"Duellmanohyla lythrodes",32.6477846407797,NA,1,0.359227710000027,156.358800273402,9.29363324041043,9.64020614797249,"EN","ANURA","HYLIDAE","Duellmanohyla","highlow"
"540",540,"Duellmanohyla rufioculis",32.4946055041766,NA,NA,2.30231617800001,312.480033400706,9.24809814442243,9.27685974735767,"LC","ANURA","HYLIDAE","Duellmanohyla","high"
"541",541,"Duellmanohyla salvavida",30.2985904250154,NA,1,0.594870768000021,111.323871569685,14.5734432938389,14.3876148586906,"CR","ANURA","HYLIDAE","Duellmanohyla","highlow"
"542",542,"Duellmanohyla soralia",33.6994462525053,NA,3,0.714200886000015,111.323871569604,15.0747153194152,16.0276247095875,"EN","ANURA","HYLIDAE","Duellmanohyla","highlow"
"543",543,"Duellmanohyla uranochroa",35.5064308118215,NA,1,2.31772006600005,397.156202201374,10.3821526850304,9.30058762094006,"EN","ANURA","HYLIDAE","Duellmanohyla","highlow"
"544",544,"Duttaphrynus crocus",63.5087605255609,NA,NA,0.142184070000042,9.50453877449036e-05,17.3071491415426,16.6190344725549,"DD","ANURA","BUFONIDAE","Duttaphrynus","highlow"
"545",545,"Duttaphrynus dodsoni",52.9939013490919,NA,NA,19.444813315,2426.49770411275,14.8249758695114,2.05595783606172,NA,NA,NA,NA,NA
"546",546,"Duttaphrynus himalayanus",131.005631828047,NA,1,10.406832652,2601.44228508236,27.4940691516406,24.6403369044699,"LC","ANURA","BUFONIDAE","Duttaphrynus","highlow"
"547",547,"Duttaphrynus kotagamai",62.6968443061272,NA,1,0.612915722000025,156.929494272007,6.21816659928817,6.73566603392363,"EN","ANURA","BUFONIDAE","Duttaphrynus","highlow"
"548",548,"Duttaphrynus melanostictus",150.002991707944,77,3,48.115405343,7542.99218673771,11.9237665770175,-8.1441333912313,"LC","ANURA","BUFONIDAE","Duttaphrynus","highlow"
"549",549,"Duttaphrynus noellerti",70.1994939693576,NA,3,0.965911306999999,156.929494272007,7.49296980549097,6.60658298859373,"EN","ANURA","BUFONIDAE","Duttaphrynus",NA
"550",550,"Dyscophus antongilii",80.6581556268083,NA,3,4.30351924899998,493.557126886067,-15.4650169581468,-19.3355432600528,"NT","ANURA","MICROHYLIDAE","Dyscophus","highlow"
"551",551,"Dyscophus guineti",77.4980458397372,NA,1,10.2645521159999,105.875165149639,-18.2598741176024,-17.7317907956056,"LC","ANURA","MICROHYLIDAE","Dyscophus","low"
"552",552,"Dyscophus insularis",45.0072148062987,NA,3,11.0621665050001,1331.79234629062,-18.8099085080043,-25.2979792563058,"LC","ANURA","MICROHYLIDAE","Dyscophus","highlow"
"553",553,"Ecnomiohyla fimbrimembra",58.8814780073194,NA,NA,1.52805500300002,347.689565888343,9.92814196492704,9.2822588118352,"EN","ANURA","HYLIDAE","Ecnomiohyla",NA
"554",554,"Ecnomiohyla miliaria",75.6674065347482,NA,1,6.32723746400001,743.47288087894,10.2997574288275,7.83155289953575,"VU","ANURA","HYLIDAE","Ecnomiohyla",NA
"555",555,"Ecnomiohyla miotympanum",50.9980360276112,NA,2,8.10643492200001,1149.38896552776,21.0492645656789,17.7720409433544,"NT","ANURA","HYLIDAE","Ecnomiohyla","highlow"
"556",556,"Ecnomiohyla rabborum",80.0087294687051,NA,1,0.019884272000013,9.50453877449036e-05,8.26025644002482,7.9264098698087,"CR","ANURA","HYLIDAE","Ecnomiohyla",NA
"557",557,"Ecnomiohyla valancifer",82.0040477989567,NA,1,0.346546848999992,111.323871569685,17.9947362425104,18.5457784586959,"CR","ANURA","HYLIDAE","Ecnomiohyla","highlow"
"558",558,"Edalorhina nasuta",35.0082726651151,NA,NA,0.915773725999998,156.358800273402,-8.99939191959824,-10.4148681983538,"DD","ANURA","LEPTODACTYLIDAE","Edalorhina","low"
"559",559,"Edalorhina perezi",30.5025815548282,5,3,13.221162155,1883.86491829466,-4.72916787034646,-12.2536992605962,"LC","ANURA","LEPTODACTYLIDAE","Edalorhina","low"
"560",560,"Eleutherodactylus abbotti",21.9944809180545,NA,4,2.15626761000004,643.095174203224,18.5947532193443,17.757911534477,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"561",561,"Eleutherodactylus acmonis",22.9944087020541,NA,1,0.571474358000046,313.826467317269,20.3877777734975,19.0568242812157,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"562",562,"Eleutherodactylus adelus",13.4920575064514,NA,3,0.0612529379999955,0.000134414476389852,22.6266537765629,21.8603150208667,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"563",563,"Eleutherodactylus albipes",33.0020010203868,NA,1,0.118508759999997,0,19.8227189002787,19.0364851348847,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"564",564,"Eleutherodactylus amadeus",24.9914125499316,NA,4,0.20843256500001,0,18.467004398879,19.2852180653252,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"565",565,"Eleutherodactylus antillensis",29.9992668036791,NA,NA,9.58666972199995,2053.30617578509,17.6739491844068,9.3631843983382,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"566",566,"Eleutherodactylus apostates",33.008075034623,NA,3,0.264311310999972,111.323871569644,18.2691135210874,19.2214524081908,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"567",567,"Eleutherodactylus atkinsi",43.0001944287494,NA,4,3.36586952200003,1164.40234793381,22.3632112962307,19.4156920522638,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"568",568,"Eleutherodactylus auriculatus",21.9908131867554,NA,4,3.36586952200003,1164.40234793381,21.7280974222777,20.3846953207813,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"569",569,"Eleutherodactylus bakeri",34.9935752113722,NA,3,0.264311310999972,111.323871569644,17.6357172368983,19.2061557282694,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
